a tennis player <unk> a <unk> on a court,0,316147
snowboarder in <unk> air <unk> <unk> down a mountain .,0,63563
a smiling <unk> with a <unk> <unk> looking hat of bananas .,1,169802
a <unk> of <unk> riding through city <unk> .,1,404718
a <unk> in a chair <unk> a vase that is on the floor,1,86800
the <unk> <unk> <unk> tennis racket <unk> at the ball in the air .,0,411438
a <unk> <unk> in a room with <unk> food,0,382307
a <unk> and a <unk> standing in front of a bunch of green bananas .,1,521817
a <unk> and a <unk> playing with a white surfboard in the sand,0,187278
a <unk> putting food into a paper <unk>,0,512166
<unk> laying on <unk> with tennis racket in right hand,1,184919
"an <unk> <unk> wearing a white shirt , <unk> <unk> and a <unk> blue tie .",1,528030
a tennis player jumping up to <unk> the ball .,1,443224
a picture of a person on <unk> cell phone .,1,287550
a bird <unk> <unk> an <unk> a <unk> bird .,1,221232
two <unk> sitting on a boat <unk> with their <unk> up .,0,163929
two <unk> at a table with <unk> sitting near a laptop .,1,397303
a <unk> of people standing in a field with <unk> kites,0,475917
a baby is playing on a laptop and <unk> <unk> .,0,125228
<unk> <unk> out in <unk> taking <unk> with <unk> .,0,493751
a person <unk> near a flying frisbee and soccer ball .,0,345154
a <unk> swinging a baseball bat at a ball .,0,320490
a young <unk> <unk> at a table in front of two plates of pizza .,0,52703
a little <unk> <unk> <unk> teddy bear .,1,10766
people getting <unk> of an airplane sitting on the tarmac .,0,416271
a <unk> with a red cup sitting on a skateboard next to the curb,0,517987
a <unk> tennis player <unk> to <unk> on a <unk> court .,0,301011
<unk> is a street with <unk> parked <unk> side of it,1,549568
a <unk> in <unk> sitting on a fire hydrant .,1,246612
"a <unk> wearing a black , red and yellow <unk> <unk> and wearing a <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> from a <unk> of white <unk> paper .",0,397809
<unk> <unk> <unk> a <unk> tennis player <unk> a ball during a game,1,4592
<unk> in a bed with a laptop on <unk> lap next to a window .,0,212927
a bunch of people pile into a <unk> subway train,1,183519
a motorcycle with a <unk> <unk> on it at a bike <unk>,1,444926
two people and a dog are walking in a field .,1,123867
a couple of people sitting at a table while using smart <unk> .,0,537270
a <unk> baseball player on a baseball field <unk> during <unk> pitch,1,197492
young <unk> carrying plate of bananas on <unk> head .,1,350463
two people are playing wii together and <unk> <unk> people <unk> .,1,140332
<unk> inside a <unk> <unk> <unk> over the <unk> .,1,3382
a laptop with a <unk> of <unk> on <unk> front case .,0,259408
an <unk> <unk> feeding <unk> on park bench,1,193388
<unk> <unk> <unk> around a cell phone smiling .,1,174371
a <unk> sitting in the grass and holding a cell phone .,0,382855
"a <unk> <unk> a baseball player across an <unk> green , <unk> field .",1,60431
a <unk> little <unk> holding a surfboard standing on a beach .,1,479557
a <unk> is holding a bunch of bananas on a street side market .,1,511554
a wooden skateboard ramp with a person at the top of the ramp with a skateboard at <unk> <unk> and other people around the ramp .,1,185444
a <unk> holding a <unk> <unk> <unk> out a piece of cake .,0,162092
a <unk> <unk> on a motorcycle with two <unk> around <unk> .,1,427561
a table that <unk> a bunch of <unk> on it,0,248786
<unk> skateboarder on the top of a <unk> <unk> .,1,216761
a <unk> sitting on top of a white bed with an <unk> .,1,257470
<unk> is a statue of a <unk> holding a pizza,0,578344
a <unk> <unk> an elephant into a river .,1,384553
a <unk> doing a <unk> <unk> in the water <unk> <unk> board is <unk>,1,549055
people with <unk> <unk> at an outdoor stand with <unk> and <unk> .,1,248582
the snow <unk> is <unk> to <unk> for a picture .,0,216516
a <unk> and <unk> <unk> a kite with two children <unk> .,1,334469
a <unk> holding <unk> a wine glass with <unk> wine in it,0,100231
a <unk> tennis player in a <unk> tennis dress is <unk> to hit a <unk> <unk> .,1,372230
a plate of <unk> is next to a <unk> <unk> .,1,73536
a <unk> on a skateboard wearing a helmet and <unk> <unk> while riding in an <unk> <unk> <unk> .,1,31093
two people holding <unk> with a bunch of hot dogs on <unk> to <unk> .,0,495513
two soccer <unk> <unk> <unk> each other <unk> <unk> <unk> to <unk> to the ball .,0,233968
a <unk> is swinging at a baseball at the <unk> cage .,0,254625
"a <unk> standing in a field , wearing a red <unk> and a pair of blue <unk>",1,64842
a <unk> <unk> on the <unk> of a car using a cell phone .,0,544002
a young <unk> looking at <unk> cell phone while <unk> at a restaurant .,0,376450
the <unk> <unk> to <unk> down <unk> street is on a <unk>,1,41570
a group of <unk> are sitting at a table with plates of food and <unk> .,0,242946
a <unk> large picture pizza <unk> <unk> and <unk> for people .,1,476838
the <unk> is wearing a suit and a bow tie .,1,345979
"a <unk> at a <unk> , sitting on a bench and reading a book .",1,341921
a <unk> <unk> a tennis ball on the court .,0,4227
<unk> riding double bicycle <unk> on road reading cell phone .,0,541486
a baby in a high chair with a cake in front of <unk> .,0,152623
two young <unk> are playing a wii video game .,0,325483
a <unk> in a uniform and yellow <unk> throwing a baseball .,0,326243
<unk> <unk> a cart of luggage in a <unk> <unk> .,0,491689
<unk> children sitting in the <unk> eating donuts,0,341401
<unk> is an elephant in side a truck <unk> to <unk> out,0,301061
a young <unk> <unk> a skateboard trick on a <unk> in a skate park .,1,524844
a <unk> is holding a <unk> phone <unk> the <unk> .,1,430259
a <unk> sitting at a table with a box of <unk> sitting next to <unk>,0,408071
a <unk> in posing with a motorcycle in front of a <unk>,1,391837
small child getting <unk> hair <unk> with a <unk> standing <unk> <unk> .,1,569976
child with a brown horse in a desert <unk> <unk>,1,46975
a baseball player holding a bat next to a base .,1,561386
a group of <unk> <unk> wii on top of <unk> <unk> .,0,221303
a <unk> that is sitting down with a laptop .,0,160480
a <unk> baseball player swinging <unk> bat at the baseball .,1,462809
a truck with a back full of <unk> that <unk> the <unk> and a <unk> <unk> on the back .,1,508087
"two people in a <unk> , <unk> is <unk> and <unk> is sitting .",1,208107
a black <unk> <unk> <unk> the tennis ball with <unk> racket .,1,431693
a <unk> standing <unk> an elephant in a lake .,1,74446
a <unk> sitting a <unk> table pouring a drink .,1,360073
a <unk> is holding a donut to <unk> mouth .,0,143120
two people standing in a kitchen with a small cat,0,337354
a child <unk> to <unk> a <unk> luggage cart .,0,33441
two small children standing at a sink brushing their teeth .,1,315486
the group of <unk> is <unk> the video <unk> .,1,241
an <unk> <unk> sitting on a bench looking at sheep,1,489248
a <unk> <unk> <unk> a hit while the <unk> is ready .,1,397729
a soccer player in the <unk> of kicking the ball,0,3488
a <unk> and a <unk> standing <unk> motorcycles outside a <unk> .,0,580108
a <unk> standing next to a little <unk> flying a kite .,1,16356
<unk> using <unk> laptop computer while laying on a bed .,0,62703
two <unk> <unk> on the corner of a street outside of <unk> .,0,543895
a <unk> jumping up into the air to catch a white frisbee .,0,137577
two <unk> wearing <unk> on top of motorcycles .,0,244455
a <unk> <unk> on a toilet in a bathroom .,0,32258
the <unk> holding a <unk> is <unk> to <unk> a frisbee .,0,209544
a <unk> flying a kite in a parking area near a lake .,1,271643
a bunch of <unk> eating a cake with green <unk> on it .,0,262404
a <unk> that is walking down a brick road with a umbrella,1,499374
a <unk> <unk> at the <unk> <unk> donut <unk> in .,1,224020
playing board <unk> while the <unk> <unk> up in the bedroom .,1,46048
<unk> <unk> using laptop computers in a <unk>,1,143024
<unk> 's luggage <unk> up with <unk> <unk> <unk>,0,199510
a young <unk> is playing with <unk> <unk> cat,1,120099
<unk> <unk> tennis with tennis court fence and <unk> trees in the <unk> .,0,43605
a young child is standing in a room with <unk> on the floor .,1,146568
<unk> children eating pizza with <unk> <unk> <unk> .,0,73201
a <unk> holding a surfboard with a <unk> jumping <unk> of it .,0,253477
a group of people playing frisbee <unk> each other .,0,38155
a <unk> standing <unk> <unk> of <unk> and bananas .,1,558457
a dog catching a frisbee on a baseball field while <unk> <unk> <unk> .,1,350930
a person is in <unk> air over a tennis court .,1,465199
two people playing a <unk> <unk> on a tennis court .,0,213830
the <unk> in the picture <unk> <unk> the frisbee .,0,515785
a little <unk> player <unk> <unk> <unk> <unk> <unk> bat,0,138890
the <unk> are <unk> for the next <unk> to <unk> .,1,553815
a <unk> <unk> walking and <unk> at a <unk> <unk> <unk> .,1,304557
<unk> <unk> <unk> near a bench with <unk> on it .,1,422676
two <unk> and <unk> <unk> playing a video game .,0,170211
<unk> <unk> <unk> a hill with their brown dog .,0,96288
an <unk> in a red shirt <unk> <unk> on a pizza,1,468613
a tennis player in a blue shirt <unk> <unk> a ball .,1,545756
a <unk> wearing a black <unk> with white umbrellas in the <unk> .,1,546160
a hand holding up an <unk> cell phone that <unk> open,0,451533
a <unk> <unk> is jumping in the air to catch a frisbee .,0,301756
the <unk> and the <unk> stand together playing the video game in the <unk>,0,229427
a <unk> wearing a tie and holding two bottles of <unk> .,1,536741
a group of people sitting around a dinner table <unk> <unk> <unk> eating,0,510657
a <unk> <unk> down to a <unk> meal .,0,43961
a <unk> brushing <unk> teeth with a toothbrush,1,537860
a person on <unk> skis in the snow .,0,209602
"<unk> children are playing soccer on a <unk> field ,",1,45864
two <unk> <unk> up the back of a truck,1,186036
two <unk> <unk> an elephant down a road <unk> a building .,1,441287
the <unk> are getting the bananas ready for <unk> .,1,184929
a person in a mirror in a room .,0,574063
a <unk> wearing a white <unk> and holding a <unk> is on a cell phone .,1,229388
a couple of children <unk> in sand and <unk> the sand in a <unk> .,1,488693
a <unk> in the park throwing a frisbee across the field,0,364102
a <unk> <unk> back in a green <unk> up on the beach .,0,207177
a <unk> on a skateboard doing <unk> in a skate park .,1,387463
a <unk> is <unk> bananas from a street cart .,1,230598
young <unk> wearing black dress and red <unk> <unk> <unk> while holding cell phone .,0,204020
two people wearing <unk> stand next to each other .,0,203024
a <unk> in blue <unk> holding bananas on counter .,1,275754
a person standing near a stove in a kitchen,0,527750
a <unk> in the water with <unk> <unk> on <unk> surfboard,1,272599
a <unk> smiling while standing in front of a <unk> with a piece of cake .,0,313034
the group of <unk> is <unk> <unk> to <unk> .,0,72582
a young child is <unk> the <unk> on a laptop .,0,502852
a <unk> riding a bike with bananas on a street .,1,117222
the <unk> is playing tennis at a tennis game .,0,354174
a <unk> that is riding <unk> skateboard on a ramp,1,52314
a <unk> wearing a yellow top and a <unk> skirt standing next to a yellow fire hydrant .,0,375493
a bunch of <unk> sitting on grass holding a <unk>,1,6954
a <unk> <unk> a frisbee in the park .,1,248224
a <unk> standing next to a <unk> in a <unk> room .,1,476939
a <unk> is walking down the street eating a <unk> sandwich .,0,154263
a person riding a motorcycle down a road .,0,455261
<unk> in black wet suit holding a large surfboard at the <unk> of the lake .,1,460705
a bus that is sitting inside of the street .,0,284160
the <unk> is <unk> <unk> in the <unk> <unk> .,1,551820
a <unk> walks a dog <unk> <unk> of <unk> outside a store .,0,338624
an <unk> <unk> <unk> and <unk> <unk> in a <unk> .,0,334625
a group of people <unk> video <unk> with controllers .,1,309900
<unk> young people are flying a kite in the air,1,468965
a tennis player in a blue and white <unk> preparing to hit a tennis ball .,1,516913
two people riding in a <unk> boat on <unk> water .,1,43133
a <unk> standing on a beach <unk> to catch a frisbee .,0,11625
a <unk> with a <unk> around <unk> <unk> <unk> is smiling at a <unk>,1,200939
a <unk> in <unk> shirt standing <unk> a bicycle next to street .,1,467000
a <unk> tennis player with a hat <unk> <unk> tennis racquet,0,416851
the <unk> orange motorcycle is standing on display .,0,117098
<unk> are two <unk> and two glasses of wine on the table,0,99039
<unk> people are in a <unk> doing <unk> with a frisbee,1,278636
a <unk> in the <unk> of down hill skiing .,0,335472
a young <unk> sitting on a bed <unk> a bottle of juice .,1,205636
people are standing together in a field with a soccer ball .,1,382462
a <unk> that is sitting at a table .,0,448181
a large elephant is standing in a field,0,240903
the child is flying a kite on the beach .,1,147482
a <unk> <unk> of a <unk> on a surfboard riding a wave .,1,529455
a person flying a kite in a remote area .,0,137300
a tennis player <unk> the ball with the racket .,0,420596
a <unk> <unk> in the middle of the ocean .,0,178283
a close up of a person with a pair of scissors,1,374505
baseball team <unk> and another player on the <unk> .,1,290875
a baseball player at the mound swinging a baseball bat .,0,278771
a black <unk> playing the wii in <unk> home .,1,383462
the couple is sitting on the bench at the top of the <unk> <unk> .,1,433547
a <unk> wearing a pink <unk> and blue <unk> .,0,48153
a group of young <unk> getting on a parked bus,0,432378
a baseball player <unk> for the pitch at home plate .,0,502358
people <unk> around a <unk> truck in the street .,1,177149
a <unk> riding a motorcycle in street next to trees .,0,34222
a <unk> is playing with an elephant in a field .,0,6894
<unk> <unk> <unk> and a <unk> at an <unk> .,1,165862
<unk> in <unk> and red <unk> holding glass of wine .,0,236512
a remote and cup <unk> <unk> a <unk> with glasses,0,70675
the <unk> is standing under an umbrella in the rain .,1,367953
a <unk> pouring <unk> drink into a cup at a counter .,0,279948
two <unk> <unk> the nintendo wii <unk> while <unk> <unk>,1,300341
a <unk> is playing with a wii controller .,1,196483
a young <unk> <unk> <unk> over a chocolate birthday cake .,0,229286
a bowl of <unk> with a <unk> <unk> next to it .,1,129659
<unk> <unk> is holding the tennis ball and tennis racquet .,1,295441
<unk> sitting on bench reading in large open <unk> .,0,451345
a large <unk> bear with a <unk> bear on it 's lap .,0,306749
a person <unk> a racquet <unk> a ball .,1,198397
the <unk> at the table is <unk> the candle with a <unk> .,0,28671
a <unk> and <unk> <unk> to a young <unk> talking on a <unk> phone .,1,163451
<unk> people standing outside in front of a doughnut <unk>,0,367706
the young <unk> is playing frisbee while people <unk>,0,539555
a <unk> in a tie and shirt holding a suitcase and hat .,0,539738
a group of people <unk> a large pizza with <unk> <unk> .,1,83850
<unk> food <unk> are sitting on a white plate .,0,394079
a <unk> sitting on top of a <unk> table posing for a photo .,0,303026
a <unk> <unk> in a large pizza kitchen .,1,487720
a <unk> <unk> a cart of banana <unk> through the street .,1,145604
a <unk> on skis <unk> on a cell phone outside .,0,228135
a young <unk> <unk> a remote at the tv .,0,160531
a person doing a trick on a skateboard,1,443713
a group of <unk> <unk> down a city street .,1,15663
a person <unk> on a skateboard while <unk> are <unk> <unk> in the <unk> .,1,147101
a baseball player is holding <unk> bat over <unk> head .,1,430359
<unk> people are standing over a <unk> elephant .,1,569379
the open <unk> <unk> bus <unk> an <unk> of people doing <unk> .,1,194158
a <unk> next to a couch with <unk> and a suit case .,0,527691
<unk> of people <unk> <unk> elephants out side,1,206496
two chefs in a restaurant kitchen preparing food .,1,348447
a <unk> of people in a room with a person playing nintendo wii,1,59044
a <unk> <unk> with <unk> shirt and a tie .,0,279259
the tennis player is ready to <unk> the ball .,1,301438
a <unk> doing <unk> with a doughnut in <unk> mouth .,1,384092
a <unk> <unk> on the <unk> mound <unk> throwing the ball .,0,388654
a person <unk> a tennis ball with a racket .,1,252020
a <unk> <unk> a pizza <unk> in the kitchen,0,257336
a <unk> carrying an umbrella <unk> on <unk> cellphone while walking through the city on a <unk> <unk> .,1,107741
a <unk> in a <unk> <unk> on a skateboard .,0,576754
a <unk> holding a sandwich in <unk> of <unk> hands up to <unk> mouth .,0,562308
a pair of people <unk> up <unk> <unk> and <unk> with <unk> for animals,1,359851
two people standing holding <unk> and wearing <unk> .,1,73702
two <unk> in a skate back and <unk> is <unk> a <unk> water .,1,515540
a <unk> in a white boat at the lake,1,274216
a <unk> <unk> an elephant in the river,1,509891
<unk> <unk> <unk> <unk> with umbrellas in front of a crowd of people .,0,479723
a <unk> in a <unk> standing <unk> the bed,1,337705
a <unk> sitting on the sidewalk <unk> <unk> <unk>,1,542717
two <unk> on a <unk> snowy hill in the woods .,0,104091
a young <unk> walking down a street next to a red and yellow bus .,1,105647
a <unk> holding up a blue <unk> in front of a clock .,0,13473
a <unk> <unk> a pitch from the <unk> mound,0,397352
a <unk> <unk> <unk> <unk> <unk> a parasol .,1,65271
a group of people sitting around a table with food and drink .,0,268378
<unk> <unk> <unk> to <unk> a young elephant,0,552945
a young <unk> is working at <unk> laptop while <unk> <unk> is reading <unk> .,1,113588
<unk> <unk> <unk> <unk> <unk> <unk> to the <unk> <unk>,1,60823
a <unk> eating while <unk> are standing around,0,524627
black and white <unk> of young <unk> .,0,68409
a <unk> that is sitting down holding <unk> .,1,175102
a <unk> <unk> a baseball bat near a fence,0,360447
a person is getting ready to <unk> a tennis ball .,1,398423
a <unk> baseball player <unk> <unk> bat in the <unk> .,1,336629
a <unk> and <unk> looking down at cell <unk> .,0,420960
an elephant is <unk> around <unk> a <unk> .,1,52982
two <unk> on a <unk> riding down the <unk>,1,49881
the <unk> with a backpack is sitting on the toilet .,0,308506
<unk> pulling out <unk> <unk> from a large oven with a <unk> .,1,347203
a <unk> <unk> <unk> motorcycle with a helmet on .,1,364243
a <unk> large pizza that is sitting on the table,1,264155
two <unk> <unk> food that is on a kitchen counter .,1,488571
a skateboarder doing a trick at a skate park .,1,419444
a <unk> is sitting in front of <unk> food at a table,0,214720
small <unk> cat <unk> at a <unk> game on a television .,1,427117
a <unk> and <unk> cutting a cake at a table .,0,439525
a <unk> doing a trick on a skateboard <unk> of a <unk> .,0,385779
a <unk> <unk> down a sidewalk and smiling at the camera,1,63397
a <unk> on the street holding two umbrellas .,1,465074
the chef in the black and white photo is smiling in the kitchen .,1,540209
a group of people on a beach <unk> and <unk> a <unk> <unk>,0,205253
a <unk> and a <unk> <unk> pizza in a restaurant .,0,106617
<unk> of a basketball player holding an umbrella,1,14600
<unk> chefs are in the large <unk> kitchen preparing a meal .,1,26051
a <unk> <unk> a video game in a living room,1,540544
<unk> is a <unk> that is riding a small wave on a surf board,0,510559
a <unk> is <unk> to <unk> a frisbee in a <unk> field,0,325991
a <unk> is <unk> <unk> liquid <unk> <unk>,1,66172
<unk> <unk> on a young <unk> <unk> in blue shirt and tie .,1,481446
a cat laying next to a laptop computer that a <unk> is typing on .,0,344154
a young <unk> holding out a <unk> <unk> cell phone,1,258322
<unk> children wearing <unk> <unk> are at a table,0,497438
a tennis player at a <unk> tennis <unk> .,1,431742
a small child laying in bed <unk> a bottle of <unk> .,1,532058
a baby looking up while sitting in a suitcase full of <unk> .,0,246863
<unk> are <unk> watching a baseball game <unk> on .,0,156341
a <unk> is sitting in front of a small cake,0,10138
"young <unk> <unk> <unk> to <unk> on a snow board , while an adult <unk> .",0,574537
a group of children are skiing on the snow .,0,351477
a young <unk> with a surfboard standing on a beach .,0,395462
a baseball player <unk> to <unk> at a pitch at home plate .,1,566672
a <unk> <unk> <unk> <unk> chocolate cake on a plate,0,92602
two <unk> <unk> two <unk> in a bathroom,0,317639
a <unk> doing a skateboard trick on a ramp .,0,478723
a <unk> <unk> <unk> the ground to catch a frisbee .,1,571029
a <unk> is standing under an umbrella in the rain .,0,160652
a <unk> with a racquet that is standing on a tennis court .,1,563951
an elephant <unk> while a person <unk> on <unk> back .,1,477067
a <unk> talking on a cell phone in a building .,0,455464
a <unk> <unk> a <unk> <unk> to stop the other team from <unk> .,1,200745
a <unk> with a helmet on motorcycle with a <unk> and a <unk> standing <unk> <unk> .,0,350874
a <unk> <unk> a slice of pizza from <unk> plate .,1,539926
a black and white photo with <unk> <unk>,1,155466
a young <unk> standing next to a <unk> on a display lot .,0,408364
a person riding skis on a snowy surface,0,540207
a <unk> <unk> on the floor next to <unk> <unk>,1,35279
<unk> are playing baseball while a crowd <unk> .,0,255274
a lot of people that are in the kitchen together .,0,334291
a <unk> reading <unk> on <unk> cell phone .,0,14549
<unk> <unk> <unk> <unk> surfboard near the <unk> of a <unk> .,1,305004
a couple of <unk> <unk> on elephants across a body of water,1,345520
a <unk> holding a smart phone in a room .,1,179112
a young <unk> is riding a yellow bike while talking on <unk> phone .,1,310278
small <unk> in green shirt holding a slice of pizza to <unk> face .,1,473237
<unk> <unk> is soccer player <unk> <unk> preparing to <unk> a soccer ball .,1,365095
a <unk> in a <unk> <unk> on the beach with a surfboard .,0,279013
two arms typing on a laptop and <unk> hand on a <unk>,1,524456
a <unk> riding a red motorcycle on a dirt road .,1,29776
a baseball player with a red hat and <unk> <unk> a bat over <unk> <unk> .,1,294883
a motorcycle <unk> is full with people standing around .,1,507187
a <unk> is holding a tennis racket on a court,0,182681
group of snow <unk> on top of a mountain .,1,302405
a <unk> <unk> a <unk> with a bat on a field .,1,198959
two children smiling and eating small <unk> <unk> .,0,93946
a <unk> <unk> an elephant that <unk> a <unk> <unk> around <unk> <unk> in a water <unk> .,1,324040
a <unk> that is jumping over an <unk> on a skateboard .,1,484414
a smiling <unk> on a <unk> orange motorcycle .,1,580613
a <unk> standing at home base <unk> to hit a ball,0,189168
the <unk> wearing a pink shirt <unk> a horse .,1,395248
a young <unk> in a <unk> baseball uniform wearing <unk> <unk> standing at home plate .,1,569825
a horse <unk> <unk> with a <unk> in a large hat .,1,465973
two <unk> <unk> is <unk> and a brown <unk> <unk>,0,188873
the <unk> is using a <unk> looking at the computer .,1,467887
a <unk> eating a piece of pizza on a paper plate .,1,174888
a <unk> young <unk> swinging a tennis racquet .,1,563927
a group of people that are looking at <unk> <unk> .,0,123360
<unk> people are <unk> <unk> <unk> a frisbee game .,1,533493
<unk> people in a living room playing a video game .,1,154783
a person sitting on a motorcycle in front of a building,1,176793
a <unk> in a wet suit riding a wave on a surf board .,1,341113
a <unk> standing in front of an oven with food <unk> in it .,0,575487
a picture of a <unk> holding an <unk>,1,461009
a person sitting on a small boat in the water .,1,24609
a <unk> preparing food on a large counter .,1,574138
a <unk> <unk> is sitting on a <unk> case .,1,329717
two <unk> in <unk> <unk> hands with a group of children .,0,258085
a <unk> holding a tennis racket over <unk> <unk> .,1,521717
<unk> picture of a baseball player holding a bat .,1,187795
<unk> <unk> are standing near a table with wine in a <unk> .,1,435820
a <unk> <unk> <unk> a wall with <unk> <unk>,1,473839
a <unk> that is sitting outside on a bench in the snow .,0,227491
a hand is <unk> over a white toilet .,0,484415
a <unk> holding a <unk> <unk> <unk> and smiling,0,90884
a tennis player in a <unk> ready to <unk> a <unk> .,1,202476
a group of people standing together near a <unk> .,0,474245
a <unk> using a laptop at a small table,1,434511
person 's hand on the <unk> while using computer,0,146504
their <unk> of the surfboard <unk> that it <unk> <unk> <unk> <unk> .,1,416343
two people sitting on a bench next to the water,0,190018
a <unk> pitching a baseball <unk> in each <unk> of <unk> <unk> .,0,73093
<unk> <unk> <unk> coming down the mountain on <unk> skis,1,485710
a child is <unk> inside a piece of luggage .,0,365273
a <unk> <unk> <unk> while <unk> <unk> hair .,0,20070
a <unk> is in <unk> to <unk> tennis on a court .,1,189365
a <unk> in a kitchen <unk> <unk> to a <unk>,1,488823
a <unk> <unk> <unk> playing an <unk> <unk> .,1,398905
a <unk> <unk> at home plate to <unk> the bat .,1,291074
a <unk> petting an elephant while holding a <unk> .,1,142574
<unk> <unk> of two <unk> on horses <unk> a <unk>,0,493641
a <unk> of <unk> <unk> a video game together .,0,545268
a snowboarder sitting down taking a <unk> from <unk> <unk> down the slope .,0,110618
a <unk> is sitting with a suitcase on <unk> train tracks .,0,337055
"a slice of pizza , <unk> , two wine glasses with two bottles on the table",1,385029
a <unk> playing a wii game with <unk>,0,351345
<unk> in <unk> top standing in area of fruit on display in outdoor market .,1,119061
a <unk> is sitting in a car holding a dog and reading a book .,1,307993
the dog <unk> a frisbee in it 's mouth while in the air .,1,174042
a <unk> playing basketball and another <unk> on the phone .,1,112362
a lot of people that are in the back of a truck .,0,580711
a child in a colorful <unk> <unk> into a sandwich .,1,383419
a <unk> with a <unk> of <unk> <unk> <unk> drinks .,0,519329
baseball <unk> in their <unk> on a baseball field .,1,507015
a horse <unk> a cart with <unk> people sitting in it,1,436164
a person holding a remote control on a desk,0,97579
a truck driving down a street with <unk> sitting on the <unk> .,1,516239
different <unk> of a <unk> sitting on a pole with <unk> <unk> on a hydrant on the phone .,1,575012
two <unk> <unk> a laptop over a glass of wine .,0,313341
a <unk> standing on the sidewalk holding <unk> a pink umbrella,1,142261
a group of people are sitting at a table with a cake .,0,272117
a <unk> and a dog is <unk> in the beach,0,392108
a <unk> that is sitting down with two laptops in front of <unk> .,0,411241
a <unk> eating a <unk> to <unk> a hot dog <unk> <unk> it up .,0,447460
<unk> holding up a large <unk> <unk> in <unk> hands .,0,92332
the <unk> <unk> over the <unk> while on <unk> skateboard,0,68628
a <unk> standing <unk> a <unk> <unk> an orange ball .,0,191112
a person is sitting on the bed with a cat on <unk> lap .,0,340841
a <unk> on a <unk> <unk> board in a lake with a dog <unk> <unk> .,0,5105
a <unk> in <unk> <unk> and a red hat <unk> near an outside <unk> and it is <unk> .,0,291936
a <unk> <unk> to hit the tennis ball with the racquet .,0,272262
<unk> in red shirt jumping <unk> <unk> <unk> tennis .,1,497281
a child and an adult in a <unk> cage holding <unk> .,0,137395
a <unk> is swinging <unk> tennis racket on a <unk> area .,0,94865
a <unk> <unk> holding a plate with a cake and <unk> candles .,0,134386
two motorcycles with two <unk> each <unk> in the road,0,464515
a <unk> is walking across a wooden <unk> with a surfboard .,1,355660
a <unk> in a blue shirt and <unk> skateboards on a wooden <unk> .,0,13175
a <unk> holding a white nintendo wii controller .,0,105668
a <unk> with video game remotes in <unk> hand and a <unk> <unk> around <unk> <unk> .,0,529139
<unk> <unk> <unk> and <unk> at a table .,0,402720
a <unk> <unk> with an orange tie on .,1,250335
a picture of the <unk> walking in front of a building .,1,29573
a person in a tie and suit sitting <unk> a white plate of food and wine glass .,0,100438
a smiling <unk> with a piece of <unk> in <unk> hand .,0,230245
a <unk> holding a tennis racquet with <unk> hands .,0,554156
a little <unk> and a <unk> are <unk> their picture <unk> in front of a desert .,0,222681
a little <unk> eating a slice of pizza in a restaurant .,1,53990
<unk> people <unk> on an elephant on a blanket .,1,21394
tennis player smiling and sitting on a bench .,1,19592
a young <unk> <unk> <unk> of an open <unk> .,1,418684
<unk> <unk> are <unk> the <unk> <unk> <unk> .,1,212054
a <unk> standing in front of a building with <unk> hands <unk> <unk> .,0,520338
a cat sitting on a motorcycle that is parked in a <unk> .,0,9801
a small <unk> in a yellow shirt and a donut,1,252054
a young <unk> on a skateboard jumping <unk> <unk> <unk> at <unk> in the city .,1,245497
<unk> people are <unk> while at a dinner .,0,235278
a <unk> <unk> a picture of a <unk> with <unk> phone .,1,40275
a <unk> is holding a pink umbrella out a window,0,305879
a young <unk> <unk> is looking at a kite in the sky .,1,460858
a <unk> <unk> a tennis ball up <unk> a brick wall with a tennis racket .,1,581827
a <unk> swinging a racket at a tennis ball .,0,547617
<unk> <unk> is up and another <unk> <unk> <unk> <unk> .,1,142665
a <unk> wearing a <unk> <unk> and a red <unk> tie .,1,310862
a group of people <unk> holding umbrellas <unk> <unk>,0,20774
a bowl of bananas and a bowl of <unk> in a kitchen,1,158660
a <unk> standing on <unk> hand holding <unk> a skateboard,0,288862
"a person using a <unk> surfboard , on the beach .",0,312489
a couple of <unk> are playing baseball in a field,1,464134
a <unk> holding a pizza with a hot <unk> .,0,564511
a <unk> <unk> <unk> a fence with a cow in it,0,342146
<unk> <unk> <unk> while holding up a <unk>,1,297074
a <unk> in a chef uniform talking on a cell phone .,0,429159
a <unk> taking a <unk> at a tennis ball,1,153130
two people stand at the <unk> of a body of water looking at a plane .,0,54766
<unk> baseball <unk> <unk> to hit a home <unk> .,1,468169
a <unk> person <unk> <unk> <unk> on a <unk> wooden cart .,1,394033
a <unk> and <unk> <unk> on playing a video game .,0,185393
a teddy bear that is sitting on a red table,0,326021
<unk> from <unk> <unk> <unk> for a flying frisbee .,0,448694
two people standing on the corner of a street .,0,431177
a young <unk> <unk> is getting <unk> in bed .,1,351166
<unk> people standing in the dirt playing soccer .,1,275933
a <unk> is <unk> with a kite <unk> <unk> a <unk> .,0,99218
the <unk> is <unk> on the street while wearing a jacket .,0,394892
chefs in uniform <unk> food in a <unk> kitchen,1,103114
a <unk> sitting at a table in front of a <unk> dinner .,0,205308
pair of <unk> and <unk> <unk> <unk> <unk> .,0,231568
a small <unk> is eating at a blue table,0,514990
a little <unk> taking a <unk> at the beach,1,221524
